83, 25, 25, 304, 159, 163
84, 25, 25, 304, 168, 161
85, 25, 25, 304, 168, 161
86, 25, 25, 304, 162, 159
87, 25, 25, 304, 184, 174
88, 25, 25, 304, 169, 160
89, 25, 25, 304, 166, 164
90, 25, 25, 304, 174, 162
91, 25, 25, 304, 168, 165
92, 25, 25, 303, 155, 167
93, 25, 25, 303, 160, 160
94, 25, 25, 303, 160, 170
95, 25, 25, 303, 159, 170
96, 25, 25, 303, 151, 162
97, 25, 25, 303, 168, 151
98, 25, 25, 303, 165, 150
99, 25, 25, 303, 170, 163
100, 25, 25, 303, 162, 164
101, 25, 25, 303, 164, 161
102, 25, 25, 303, 167, 167
103, 25, 25, 302, 167, 164
104, 25, 25, 302, 159, 161
105, 25, 25, 302, 166, 167
106, 25, 25, 302, 155, 155
107, 25, 25, 302, 156, 154
108, 25, 25, 302, 154, 157
109, 25, 25, 302, 158, 177
110, 25, 25, 302, 172, 152
111, 25, 25, 302, 157, 169
112, 25, 25, 302, 166, 165
113, 25, 25, 301, 165, 160
114, 25, 25, 301, 162, 157
115, 25, 25, 301, 168, 162
116, 25, 25, 301, 167, 149
117, 25, 25, 301, 157, 164
118, 25, 25, 301, 157, 167
119, 25, 25, 301, 161, 161
120, 25, 25, 301, 167, 159
121, 25, 25, 301, 165, 167
122, 25, 25, 301, 161, 155
123, 25, 25, 301, 158, 158
124, 25, 25, 300, 146, 155
125, 25, 25, 300, 159, 154
126, 25, 25, 300, 160, 165
127, 25, 25, 300, 167, 169
128, 25, 25, 300, 167, 157
129, 25, 25, 300, 165, 155
130, 25, 25, 300, 170, 158
131, 25, 25, 300, 172, 167
132, 25, 25, 300, 163, 160
133, 25, 25, 300, 160, 160
134, 25, 25, 300, 166, 158
135, 25, 25, 299, 157, 158
136, 25, 25, 299, 163, 160
137, 25, 25, 299, 159, 166
138, 25, 25, 299, 166, 160
139, 25, 25, 299, 169, 164
140, 25, 25, 299, 175, 158
141, 25, 25, 299, 156, 164
142, 25, 25, 299, 161, 162
143, 25, 25, 299, 168, 153
144, 25, 25, 299, 157, 161
145, 25, 25, 298, 161, 156
146, 25, 25, 298, 167, 158
147, 25, 25, 298, 158, 161
148, 25, 25, 298, 161, 172
149, 25, 25, 298, 151, 165
150, 25, 25, 298, 151, 154
151, 25, 25, 298, 159, 154
152, 25, 25, 298, 149, 156
153, 25, 25, 298, 155, 173
154, 25, 25, 298, 159, 153
155, 25, 25, 298, 168, 167
156, 25, 25, 297, 157, 163
157, 25, 25, 297, 148, 161
158, 25, 25, 297, 166, 170
159, 25, 25, 297, 155, 160
160, 25, 25, 297, 162, 160
161, 25, 25, 297, 155, 162
162, 25, 25, 297, 166, 146
163, 25, 25, 297, 160, 167
164, 25, 25, 297, 150, 154
165, 25, 25, 297, 172, 167
166, 25, 25, 297, 165, 160
167, 25, 25, 296, 166, 157
168, 25, 25, 296, 166, 164
169, 25, 25, 296, 169, 173
170, 25, 25, 296, 156, 167
171, 25, 25, 296, 161, 164
172, 25, 25, 296, 161, 163
173, 25, 25, 296, 161, 168
174, 25, 25, 296, 159, 172
175, 25, 25, 296, 156, 160
176, 25, 25, 296, 154, 163
177, 25, 25, 295, 153, 165
178, 25, 25, 295, 164, 161
179, 25, 25, 295, 157, 155
180, 25, 25, 295, 158, 159
181, 25, 25, 295, 158, 175
182, 25, 25, 295, 169, 157
183, 25, 25, 295, 156, 158
184, 25, 25, 295, 164, 146
185, 25, 25, 295, 153, 156
186, 25, 25, 295, 145, 157
187, 25, 25, 295, 162, 169
188, 25, 25, 294, 171, 164
189, 25, 25, 294, 161, 160
190, 25, 25, 294, 159, 165
191, 25, 25, 294, 158, 161
192, 25, 25, 294, 156, 164
193, 25, 25, 294, 166, 159
194, 25, 25, 294, 153, 153
195, 25, 25, 294, 157, 168
196, 25, 25, 294, 163, 164
197, 25, 25, 294, 165, 167
198, 25, 25, 294, 169, 163
199, 25, 25, 293, 149, 159
200, 25, 25, 293, 157, 165
201, 25, 25, 293, 154, 174
202, 25, 25, 293, 154, 157
203, 25, 25, 293, 171, 157
204, 25, 25, 293, 157, 165
205, 25, 25, 293, 161, 166
206, 25, 25, 293, 152, 169
207, 25, 25, 293, 163, 160
208, 25, 25, 293, 164, 174
209, 25, 25, 292, 162, 165
210, 25, 25, 292, 163, 155
211, 25, 25, 292, 163, 149
212, 25, 25, 292, 167, 164
213, 25, 25, 292, 158, 170
214, 25, 25, 292, 160, 160
215, 25, 25, 292, 161, 158
216, 25, 25, 292, 171, 162
217, 25, 25, 292, 139, 172
218, 25, 25, 292, 162, 160
219, 25, 25, 292, 156, 163
220, 25, 25, 291, 157, 158
221, 25, 25, 291, 160, 158
222, 25, 25, 291, 150, 162
223, 25, 25, 291, 166, 163
224, 25, 25, 291, 163, 165
225, 25, 25, 291, 154, 161
226, 25, 25, 291, 159, 164
227, 25, 25, 291, 156, 168
228, 25, 25, 291, 154, 167
229, 25, 25, 291, 173, 171
230, 25, 25, 291, 161, 158
231, 25, 25, 290, 158, 168
232, 25, 25, 290, 162, 171
233, 25, 25, 290, 161, 163
234, 25, 25, 290, 168, 151
235, 25, 25, 290, 166, 164
236, 25, 25, 290, 167, 151
237, 25, 25, 290, 165, 163
238, 25, 25, 290, 168, 157
239, 25, 25, 290, 165, 166
240, 25, 25, 290, 167, 164
241, 25, 25, 289, 160, 154
242, 25, 25, 289, 153, 161
243, 25, 25, 289, 155, 162
244, 25, 25, 289, 163, 156
245, 25, 25, 289, 161, 162
246, 25, 25, 289, 170, 172
247, 25, 25, 289, 163, 175
248, 25, 25, 289, 168, 160
249, 25, 25, 289, 171, 156
250, 25, 25, 289, 163, 172
251, 25, 25, 289, 166, 160
252, 25, 25, 288, 159, 150
253, 25, 25, 288, 161, 156
254, 25, 25, 288, 173, 159
255, 25, 25, 288, 170, 162
256, 25, 25, 288, 162, 157
257, 25, 25, 288, 173, 162
258, 25, 25, 288, 167, 153
259, 25, 25, 288, 169, 162
260, 25, 25, 288, 163, 167
261, 25, 25, 288, 158, 161
262, 25, 25, 288, 160, 159
263, 25, 25, 287, 150, 167
264, 25, 25, 287, 173, 160
265, 25, 25, 287, 154, 164
266, 25, 25, 287, 159, 155
267, 25, 25, 287, 175, 146
268, 25, 25, 287, 157, 163
269, 25, 25, 287, 165, 163
270, 25, 25, 287, 156, 155
271, 25, 25, 287, 159, 152
272, 25, 25, 287, 172, 157
273, 25, 25, 286, 156, 163
274, 25, 25, 286, 155, 153
275, 25, 25, 286, 164, 148
276, 25, 25, 286, 161, 165
277, 25, 25, 286, 163, 166
278, 25, 25, 286, 157, 160
279, 25, 25, 286, 161, 162
280, 25, 25, 286, 164, 162
281, 25, 25, 286, 159, 160
282, 25, 25, 286, 163, 151
283, 25, 25, 286, 141, 167
284, 25, 25, 285, 161, 153
285, 25, 25, 285, 150, 172
286, 25, 25, 285, 180, 156
287, 25, 25, 285, 154, 166
288, 25, 25, 285, 154, 163
289, 25, 25, 285, 146, 168
290, 25, 25, 285, 164, 161
291, 25, 25, 285, 156, 159
292, 25, 25, 285, 155, 167
293, 25, 25, 285, 172, 159
294, 25, 25, 285, 168, 170
295, 25, 25, 284, 167, 170
296, 25, 25, 284, 156, 152
297, 25, 25, 284, 163, 168
298, 25, 25, 284, 158, 161
299, 25, 25, 284, 165, 163
300, 25, 25, 284, 159, 164
301, 25, 25, 284, 164, 162
302, 25, 25, 284, 166, 160
303, 25, 25, 284, 157, 164
304, 25, 25, 284, 151, 161
305, 25, 25, 283, 158, 155
306, 25, 25, 283, 159, 164
307, 25, 25, 283, 165, 152
308, 25, 25, 283, 151, 158
309, 25, 25, 283, 157, 148
310, 25, 25, 283, 161, 164
311, 25, 25, 283, 159, 162
312, 25, 25, 283, 161, 163
313, 25, 25, 283, 157, 150
314, 25, 25, 283, 166, 159
315, 25, 25, 283, 164, 165
316, 25, 25, 282, 157, 157
317, 25, 25, 282, 153, 169
318, 25, 25, 282, 152, 167
319, 25, 25, 282, 159, 160
320, 25, 25, 282, 158, 170
321, 25, 25, 282, 160, 158
322, 25, 25, 282, 169, 158
323, 25, 25, 282, 166, 138
324, 25, 25, 282, 161, 161
325, 25, 25, 282, 152, 158
326, 25, 25, 282, 177, 154
327, 25, 25, 281, 155, 159
328, 25, 25, 281, 166, 156
329, 25, 25, 281, 166, 150
330, 25, 25, 281, 156, 164
331, 25, 25, 281, 159, 169
332, 25, 25, 281, 166, 157
333, 25, 25, 281, 160, 169
334, 25, 25, 281, 169, 152
335, 25, 25, 281, 160, 161
336, 25, 25, 281, 164, 157
337, 25, 25, 280, 167, 156
338, 25, 25, 280, 153, 166
339, 25, 25, 280, 161, 152
340, 25, 25, 280, 150, 167
341, 25, 25, 280, 153, 160
342, 25, 25, 280, 160, 160
343, 25, 25, 280, 156, 155
344, 25, 25, 280, 177, 157
345, 25, 25, 280, 160, 159
346, 25, 25, 280, 156, 164
347, 25, 25, 280, 160, 167
348, 25, 25, 279, 155, 158
349, 25, 25, 279, 167, 162
350, 25, 25, 279, 161, 152
351, 25, 25, 279, 156, 154
352, 25, 25, 279, 165, 154
353, 25, 25, 279, 150, 161
354, 25, 25, 279, 164, 160
355, 25, 25, 279, 157, 161
356, 25, 25, 279, 169, 157
357, 25, 25, 279, 158, 162
358, 25, 25, 278, 150, 167
359, 25, 25, 278, 158, 159
360, 25, 25, 278, 158, 162
361, 25, 25, 278, 164, 177
362, 25, 25, 278, 154, 162
363, 25, 25, 278, 155, 159
364, 25, 25, 278, 158, 153
365, 25, 25, 278, 161, 157
366, 25, 25, 278, 160, 158
367, 25, 25, 278, 154, 163
368, 25, 25, 278, 154, 163
369, 25, 25, 277, 167, 167
370, 25, 25, 277, 162, 151
371, 25, 25, 277, 160, 157
372, 25, 25, 277, 156, 163
373, 25, 25, 277, 162, 169
374, 25, 25, 277, 159, 158
375, 25, 25, 277, 157, 173
376, 25, 25, 277, 151, 168
377, 25, 25, 277, 160, 157
378, 25, 25, 277, 153, 157
379, 25, 25, 277, 155, 158
380, 25, 25, 276, 171, 158
381, 25, 25, 276, 159, 155
382, 25, 25, 276, 157, 158
383, 25, 25, 276, 152, 150
384, 25, 25, 276, 154, 168
385, 25, 25, 276, 166, 157
386, 25, 25, 276, 155, 161
387, 25, 25, 276, 160, 163
388, 25, 25, 276, 147, 165
389, 25, 25, 276, 161, 152
390, 25, 25, 275, 172, 164
391, 25, 25, 275, 158, 150
392, 25, 25, 275, 174, 155
393, 25, 25, 275, 154, 164
394, 25, 25, 275, 158, 154
395, 25, 25, 275, 154, 156
396, 25, 25, 275, 170, 165
397, 25, 25, 275, 165, 158
398, 25, 25, 275, 165, 164
399, 25, 25, 275, 161, 158
400, 25, 25, 275, 173, 152
401, 25, 25, 274, 155, 152
402, 25, 25, 274, 159, 150
403, 25, 25, 274, 164, 163
404, 25, 25, 274, 157, 159
405, 25, 25, 274, 160, 164
406, 25, 25, 274, 168, 158
407, 25, 25, 274, 157, 159
408, 25, 25, 274, 160, 145
409, 25, 25, 274, 161, 163
410, 25, 25, 274, 160, 151
411, 25, 25, 274, 162, 157
412, 25, 25, 273, 161, 153
413, 25, 25, 273, 152, 162
414, 25, 25, 273, 155, 156
415, 25, 25, 273, 162, 152
416, 25, 25, 273, 147, 163
417, 25, 25, 273, 159, 157
418, 25, 25, 273, 166, 163
419, 25, 25, 273, 160, 161
420, 25, 25, 273, 154, 155
421, 25, 25, 273, 151, 154
422, 25, 25, 272, 152, 155
423, 25, 25, 272, 165, 162
424, 25, 25, 272, 161, 141
425, 25, 25, 272, 160, 154
426, 25, 25, 272, 159, 148
427, 25, 25, 272, 159, 166
428, 25, 25, 272, 163, 172
429, 25, 25, 272, 166, 145
430, 25, 25, 272, 163, 158
431, 25, 25, 272, 158, 163
432, 25, 25, 272, 152, 167
433, 25, 25, 271, 155, 162
434, 25, 25, 271, 153, 164
435, 25, 25, 271, 156, 159
436, 25, 25, 271, 151, 166
437, 25, 25, 271, 149, 161
438, 25, 25, 271, 149, 155
439, 25, 25, 271, 154, 152
440, 25, 25, 271, 149, 163
441, 25, 25, 271, 154, 159
442, 25, 25, 271, 156, 162
443, 25, 25, 271, 151, 153
444, 25, 25, 270, 162, 156
445, 25, 25, 270, 164, 168
446, 25, 25, 270, 151, 164
447, 25, 25, 270, 155, 159
448, 25, 25, 270, 168, 159
449, 25, 25, 270, 148, 154
450, 25, 25, 270, 158, 152
451, 25, 25, 270, 162, 174
452, 25, 25, 270, 168, 156
453, 25, 25, 270, 155, 161
454, 25, 25, 269, 163, 150
455, 25, 25, 269, 156, 169
456, 25, 25, 269, 161, 152
457, 25, 25, 269, 160, 155
458, 25, 25, 269, 145, 149
459, 25, 25, 269, 146, 151
460, 25, 25, 269, 163, 145
461, 25, 25, 269, 156, 159
462, 25, 25, 269, 163, 159
463, 25, 25, 269, 153, 155
464, 25, 25, 269, 161, 152
465, 25, 25, 268, 147, 153
466, 25, 25, 268, 151, 152
467, 25, 25, 268, 157, 157
468, 25, 25, 268, 169, 155
469, 25, 25, 268, 167, 157
470, 25, 25, 268, 168, 161
471, 25, 25, 268, 157, 158
472, 25, 25, 268, 158, 150
473, 25, 25, 268, 160, 158
474, 25, 25, 268, 157, 151
475, 25, 25, 268, 154, 166
476, 25, 25, 267, 153, 162
477, 25, 25, 267, 165, 156
478, 25, 25, 267, 171, 153
479, 25, 25, 267, 150, 166
480, 25, 25, 267, 161, 144
481, 25, 25, 267, 161, 149
482, 25, 25, 267, 160, 164
483, 25, 25, 267, 152, 158
484, 25, 25, 267, 155, 154
485, 25, 25, 267, 157, 158
486, 25, 25, 266, 161, 155
487, 25, 25, 266, 152, 164
488, 25, 25, 266, 160, 165
489, 25, 25, 266, 156, 148
490, 25, 25, 266, 166, 164
491, 25, 25, 266, 167, 162
492, 25, 25, 266, 162, 162
493, 25, 25, 266, 154, 156
494, 25, 25, 266, 162, 167
495, 25, 25, 266, 140, 156
496, 25, 25, 266, 150, 155
497, 25, 25, 265, 170, 149
498, 25, 25, 265, 158, 163
499, 25, 25, 265, 156, 159
500, 25, 25, 265, 151, 164
501, 25, 25, 265, 153, 158
502, 25, 25, 265, 165, 148
503, 25, 25, 265, 158, 158
504, 25, 25, 265, 163, 154
505, 25, 25, 265, 161, 158
506, 25, 25, 265, 156, 155
507, 25, 25, 265, 158, 153
508, 25, 25, 264, 154, 141
509, 25, 25, 264, 145, 153
510, 25, 25, 264, 159, 163
511, 25, 25, 264, 171, 166
512, 25, 25, 264, 152, 154
513, 25, 25, 264, 155, 148
514, 25, 25, 264, 157, 161
515, 25, 25, 264, 163, 157
516, 25, 25, 264, 158, 152
517, 25, 25, 264, 164, 149
518, 25, 25, 263, 152, 159
519, 25, 25, 263, 155, 162
520, 25, 25, 263, 164, 159
521, 25, 25, 263, 150, 150
522, 25, 25, 263, 155, 171
523, 25, 25, 263, 169, 163
524, 25, 25, 263, 163, 165
525, 25, 25, 263, 157, 152
526, 25, 25, 263, 155, 156
527, 25, 25, 263, 151, 158
528, 25, 25, 263, 163, 151
529, 25, 25, 262, 154, 147
530, 25, 25, 262, 163, 160
531, 25, 25, 262, 154, 160
532, 25, 25, 262, 163, 155
533, 25, 25, 262, 144, 161
534, 25, 25, 262, 167, 161
535, 25, 25, 262, 170, 159
536, 25, 25, 262, 151, 164
537, 25, 25, 262, 154, 151
538, 25, 25, 262, 159, 150
539, 25, 25, 262, 139, 161
540, 25, 25, 261, 169, 162
541, 25, 25, 261, 162, 156
542, 25, 25, 261, 148, 156
543, 25, 25, 261, 160, 156
544, 25, 25, 261, 169, 156
545, 25, 25, 261, 166, 149
546, 25, 25, 261, 160, 153
547, 25, 25, 261, 143, 156
548, 25, 25, 261, 165, 159
549, 25, 25, 261, 156, 154
550, 25, 25, 260, 163, 159
551, 25, 25, 260, 157, 157
552, 25, 25, 260, 149, 157
553, 25, 25, 260, 152, 144
554, 25, 25, 260, 152, 162
555, 25, 25, 260, 169, 158
556, 25, 25, 260, 164, 159
557, 25, 25, 260, 157, 140
558, 25, 25, 260, 155, 151
559, 25, 25, 260, 155, 158
560, 25, 25, 260, 155, 150
561, 25, 25, 259, 152, 161
562, 25, 25, 259, 148, 163
563, 25, 25, 259, 150, 162
564, 25, 25, 259, 153, 150
565, 25, 25, 259, 159, 165
566, 25, 25, 259, 154, 153
567, 25, 25, 259, 151, 160
568, 25, 25, 259, 172, 150
569, 25, 25, 259, 162, 157
570, 25, 25, 259, 159, 169
571, 25, 25, 259, 167, 158
572, 25, 25, 258, 158, 157
573, 25, 25, 258, 160, 157
574, 25, 25, 258, 152, 156
575, 25, 25, 258, 152, 154
576, 25, 25, 258, 148, 164
577, 25, 25, 258, 154, 163
578, 25, 25, 258, 146, 157
579, 25, 25, 258, 155, 146
580, 25, 25, 258, 150, 172
581, 25, 25, 258, 163, 164
582, 25, 25, 257, 160, 149
583, 25, 25, 257, 154, 148
584, 25, 25, 257, 174, 156
585, 25, 25, 257, 166, 157
586, 25, 25, 257, 153, 153
587, 25, 25, 257, 157, 158
588, 25, 25, 257, 171, 153
589, 25, 25, 257, 158, 166
590, 25, 25, 257, 158, 150
591, 25, 25, 257, 147, 147
592, 25, 25, 257, 166, 158
593, 25, 25, 256, 159, 151
594, 25, 25, 256, 153, 149
595, 25, 25, 256, 159, 155
596, 25, 25, 256, 150, 161
597, 25, 25, 256, 158, 156
598, 25, 25, 256, 159, 157
599, 25, 25, 256, 158, 151
600, 25, 25, 256, 149, 146
601, 25, 25, 256, 162, 144
602, 25, 25, 256, 154, 157
603, 25, 25, 256, 162, 154
604, 25, 25, 255, 154, 160
605, 25, 25, 255, 159, 162
606, 25, 25, 255, 157, 149
607, 25, 25, 255, 156, 162
608, 25, 25, 255, 156, 159
609, 25, 25, 255, 158, 155
610, 25, 25, 255, 149, 149
611, 25, 25, 255, 161, 152
612, 25, 25, 255, 152, 155
613, 25, 25, 255, 155, 159
614, 25, 25, 254, 160, 158
615, 25, 25, 254, 159, 160
616, 25, 25, 254, 152, 158
617, 25, 25, 254, 155, 165
618, 25, 25, 254, 149, 164
619, 25, 25, 254, 155, 147
620, 25, 25, 254, 154, 155
621, 25, 25, 254, 152, 141
622, 25, 25, 254, 151, 156
623, 25, 25, 254, 148, 153
624, 25, 25, 254, 158, 164
625, 25, 25, 253, 160, 151
626, 25, 25, 253, 151, 155
627, 25, 25, 253, 158, 146
628, 25, 25, 253, 160, 159
629, 25, 25, 253, 152, 155
630, 25, 25, 253, 156, 152
631, 25, 25, 253, 145, 156
632, 25, 25, 253, 154, 155
633, 25, 25, 253, 147, 152
634, 25, 25, 253, 156, 159
635, 25, 25, 253, 154, 158
636, 25, 25, 252, 161, 142
637, 25, 25, 252, 148, 152
638, 25, 25, 252, 152, 159
639, 25, 25, 252, 153, 144
640, 25, 25, 252, 165, 159
641, 25, 25, 252, 154, 146
642, 25, 25, 252, 155, 156
643, 25, 25, 252, 165, 150
644, 25, 25, 252, 157, 153
645, 25, 25, 252, 159, 162
646, 25, 25, 251, 158, 155
647, 25, 25, 251, 157, 150
648, 25, 25, 251, 157, 155
649, 25, 25, 251, 147, 163
650, 25, 25, 251, 148, 149
651, 25, 25, 251, 158, 164
652, 25, 25, 251, 152, 147
653, 25, 25, 251, 143, 162
654, 25, 25, 251, 155, 165
655, 25, 25, 251, 151, 151
656, 25, 25, 251, 168, 162
657, 25, 25, 250, 163, 155
658, 25, 25, 250, 155, 165
659, 25, 25, 250, 164, 163
660, 25, 25, 250, 160, 167
661, 25, 25, 250, 151, 160
662, 25, 25, 250, 153, 159
663, 25, 25, 250, 157, 153
664, 25, 25, 250, 168, 159
665, 25, 25, 250, 156, 153
666, 25, 25, 250, 162, 151
667, 25, 25, 249, 158, 152
668, 25, 25, 249, 156, 157
669, 25, 25, 249, 159, 148
670, 25, 25, 249, 156, 154
671, 25, 25, 249, 155, 155
672, 25, 25, 249, 146, 155
673, 25, 25, 249, 159, 147
674, 25, 25, 249, 154, 148
675, 25, 25, 249, 164, 154
676, 25, 25, 249, 153, 151
677, 25, 25, 249, 153, 161
678, 25, 25, 248, 138, 153
679, 25, 25, 248, 148, 153
680, 25, 25, 248, 159, 158
681, 25, 25, 248, 145, 152
682, 25, 25, 248, 154, 149
683, 25, 25, 248, 164, 156
684, 25, 25, 248, 161, 151
685, 25, 25, 248, 158, 158
686, 25, 25, 248, 162, 151
687, 25, 25, 248, 149, 150
688, 25, 25, 248, 157, 168
689, 25, 25, 247, 150, 143
690, 25, 25, 247, 153, 151
691, 25, 25, 247, 152, 147
692, 25, 25, 247, 163, 151
693, 25, 25, 247, 155, 157
694, 25, 25, 247, 151, 159
695, 25, 25, 247, 160, 140
696, 25, 25, 247, 153, 149
697, 25, 25, 247, 162, 154
698, 25, 25, 247, 147, 140
699, 25, 25, 246, 157, 149
700, 25, 25, 246, 149, 150
701, 25, 25, 246, 150, 149
702, 25, 25, 246, 151, 147
703, 25, 25, 246, 158, 151
704, 25, 25, 246, 152, 155
705, 25, 25, 246, 163, 155
706, 25, 25, 246, 158, 161
707, 25, 25, 246, 154, 157
708, 25, 25, 246, 157, 152
709, 25, 25, 246, 152, 164
710, 25, 25, 245, 146, 151
711, 25, 25, 245, 144, 154
712, 25, 25, 245, 153, 136
713, 25, 25, 245, 142, 156
714, 25, 25, 245, 157, 155
715, 25, 25, 245, 149, 161
716, 25, 25, 245, 149, 142
717, 25, 25, 245, 155, 149
718, 25, 25, 245, 148, 154
719, 25, 25, 245, 151, 158
720, 25, 25, 245, 157, 166
721, 25, 25, 244, 154, 155
722, 25, 25, 244, 140, 160
723, 25, 25, 244, 152, 157
724, 25, 25, 244, 152, 152
725, 25, 25, 244, 150, 150
726, 25, 25, 244, 148, 150
727, 25, 25, 244, 147, 153
728, 25, 25, 244, 159, 153
729, 25, 25, 244, 147, 145
730, 25, 25, 244, 154, 152
731, 25, 25, 243, 160, 145
732, 25, 25, 243, 152, 153
733, 25, 25, 243, 148, 150
734, 25, 25, 243, 156, 160
735, 25, 25, 243, 159, 151
736, 25, 25, 243, 146, 143
737, 25, 25, 243, 149, 162
738, 25, 25, 243, 149, 155
739, 25, 25, 243, 154, 155
740, 25, 25, 243, 141, 152
741, 25, 25, 243, 153, 156
742, 25, 25, 242, 137, 150
743, 25, 25, 242, 153, 158
744, 25, 25, 242, 149, 154
745, 25, 25, 242, 158, 145
746, 25, 25, 242, 144, 151
747, 25, 25, 242, 158, 158
748, 25, 25, 242, 158, 146
749, 25, 25, 242, 154, 142
750, 25, 25, 242, 153, 152
751, 25, 25, 242, 147, 146
752, 25, 25, 242, 152, 140
753, 25, 25, 241, 152, 155
754, 25, 25, 241, 146, 150
755, 25, 25, 241, 148, 149
756, 25, 25, 241, 150, 158
757, 25, 25, 241, 154, 154
758, 25, 25, 241, 141, 164
759, 25, 25, 241, 153, 143
760, 25, 25, 241, 153, 155
761, 25, 25, 241, 157, 159
762, 25, 25, 241, 147, 145
763, 25, 25, 240, 159, 152
764, 25, 25, 240, 153, 159
765, 25, 25, 240, 141, 144
766, 25, 25, 240, 153, 152
767, 25, 25, 240, 144, 146
768, 25, 25, 240, 143, 164
769, 25, 25, 240, 158, 157
770, 25, 25, 240, 156, 152
771, 25, 25, 240, 154, 153
772, 25, 25, 240, 148, 149
773, 25, 25, 240, 159, 168
774, 25, 25, 239, 156, 140
775, 25, 25, 239, 148, 142
776, 25, 25, 239, 149, 141
777, 25, 25, 239, 159, 154
778, 25, 25, 239, 146, 151
779, 25, 25, 239, 146, 157
780, 25, 25, 239, 146, 147
781, 25, 25, 239, 161, 156
782, 25, 25, 239, 154, 156
783, 25, 25, 239, 150, 150
784, 25, 25, 239, 157, 156
785, 25, 25, 238, 150, 150
786, 25, 25, 238, 154, 146
787, 25, 25, 238, 156, 156
788, 25, 25, 238, 153, 153
789, 25, 25, 238, 147, 146
790, 25, 25, 238, 149, 149
791, 25, 25, 238, 138, 157
792, 25, 25, 238, 159, 149
793, 25, 25, 238, 154, 141
794, 25, 25, 238, 160, 156
795, 25, 25, 237, 142, 150
796, 25, 25, 237, 150, 157
797, 25, 25, 237, 145, 171
798, 25, 25, 237, 142, 148
799, 25, 25, 237, 152, 143
800, 25, 25, 237, 151, 143
801, 25, 25, 237, 137, 154
802, 25, 25, 237, 150, 147
803, 25, 25, 237, 160, 153
804, 25, 25, 237, 164, 153
805, 25, 25, 237, 164, 145
806, 25, 25, 236, 155, 138
807, 25, 25, 236, 148, 152
808, 25, 25, 236, 146, 152
809, 25, 25, 236, 154, 149
810, 25, 25, 236, 145, 142
811, 25, 25, 236, 157, 155
812, 25, 25, 236, 151, 155
813, 25, 25, 236, 153, 151
814, 25, 25, 236, 159, 151
815, 25, 25, 236, 151, 148
816, 25, 25, 236, 147, 154
817, 25, 25, 235, 157, 151
818, 25, 25, 235, 153, 148
819, 25, 25, 235, 158, 153
820, 25, 25, 235, 151, 145
821, 25, 25, 235, 155, 152
822, 25, 25, 235, 148, 143
823, 25, 25, 235, 146, 151
